RunId,iteration,Step,data_type,prob_new_patient,isolation_factor,cleaningDay,hcw_wash_rate,isolation_time,height,width,prob_transmission,HCW_related_infecs
25,1,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.01,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
12,0,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.07,"[0, 0, 3, 2, 3, 1, 0, 0, 0, 2, 3, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 9, 10, 0, 2, 1, 5, 7, 9]"
9,0,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.055,"[0, 0, 0, 0, 0, 1, 1, 4, 2, 0, 4, 2, 2, 4, 3, 4, 6, 4, 2, 2, 2, 4, 2, 2, 4, 1, 0, 3, 3, 2]"
35,1,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.06,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 1, 1, 1, 3, 2, 5, 4, 11, 2, 4, 16, 8, 12, 15, 3, 1, 7, 7, 4, 12]"
0,0,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.01,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
11,0,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.065,"[0, 0, 0, 0, 0, 0, 1, 2, 4, 4, 3, 3, 0, 3, 1, 4, 9, 8, 8, 10, 12, 14, 12, 21, 2, 3, 5, 11, 8, 14]"
2,0,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.02,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
14,0,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.08,"[0, 0, 0, 0, 0, 0, 0, 4, 4, 6, 5, 6, 7, 15, 12, 10, 24, 17, 3, 15, 12, 12, 23, 11, 1, 2, 1, 8, 13, 10]"
38,1,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.075,"[0, 1, 4, 10, 7, 11, 0, 4, 6, 7, 8, 18, 0, 3, 12, 16, 14, 16, 2, 5, 16, 9, 10, 18, 5, 9, 12, 11, 10, 22]"
8,0,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.05,"[0, 0, 0, 2, 1, 4, 1, 1, 0, 1, 2, 1, 0, 3, 2, 4, 2, 3, 0, 5, 5, 6, 5, 5, 1, 2, 0, 1, 2, 2]"
6,0,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.04,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1]"
15,0,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.085,"[0, 0, 0, 2, 14, 10, 5, 4, 23, 26, 19, 23, 1, 0, 0, 2, 14, 16, 5, 12, 24, 18, 14, 19, 16, 16, 28, 29, 20, 18]"
10,0,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.06,"[0, 1, 3, 5, 8, 8, 1, 3, 3, 1, 2, 4, 2, 5, 4, 3, 3, 4, 0, 2, 4, 9, 9, 11, 5, 2, 2, 4, 2, 5]"
37,1,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.07,"[0, 0, 3, 2, 7, 8, 0, 0, 0, 0, 0, 0, 3, 3, 1, 5, 6, 4, 0, 0, 0, 0, 0, 3, 7, 5, 8, 8, 16, 11]"
44,1,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.105,"[0, 0, 0, 0, 0, 0, 0, 3, 9, 15, 22, 22, 16, 15, 21, 29, 28, 29, 25, 21, 27, 24, 18, 28, 18, 22, 28, 31, 29, 27]"
5,0,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.035,"[0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 0, 0, 0, 0, 1, 1, 1, 2, 3, 3, 1, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
45,1,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.11,"[0, 0, 2, 25, 33, 29, 19, 23, 28, 24, 37, 31, 30, 31, 22, 22, 27, 29, 25, 23, 30, 33, 32, 26, 14, 27, 23, 29, 25, 21]"
16,0,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.09,"[0, 3, 13, 25, 43, 20, 14, 18, 23, 18, 29, 29, 18, 16, 25, 28, 22, 21, 14, 23, 28, 21, 20, 24, 10, 18, 26, 33, 21, 21]"
48,1,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.125,"[0, 5, 32, 19, 35, 31, 19, 29, 35, 27, 33, 27, 23, 31, 29, 38, 26, 26, 23, 26, 27, 35, 29, 34, 25, 34, 38, 49, 25, 33]"
47,1,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.12,"[0, 0, 12, 31, 32, 22, 27, 19, 29, 21, 37, 22, 4, 33, 40, 26, 28, 34, 31, 17, 25, 19, 21, 28, 28, 35, 28, 39, 27, 26]"
27,1,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.02,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
26,1,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.015,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1,0,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.015,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
30,1,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.035,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 2, 0]"
4,0,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.03,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
28,1,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.025,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
29,1,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.03,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 4, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7,0,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.045,"[0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 1, 1, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 0, 0, 1, 2, 0, 0, 0, 0]"
33,1,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.05,"[0, 0, 0, 0, 0, 0, 0, 1, 2, 3, 4, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0]"
3,0,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.025,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 1, 2, 2, 2]"
31,1,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.04,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 1, 0, 0, 0, 0, 1, 0, 2, 1, 2, 2, 1, 2]"
17,0,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.095,"[0, 0, 1, 0, 0, 0, 5, 7, 11, 15, 29, 25, 14, 31, 35, 31, 20, 27, 25, 20, 30, 31, 21, 30, 14, 24, 19, 27, 31, 19]"
32,1,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.045,"[0, 0, 0, 1, 0, 2, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 5, 2, 8, 2, 10, 1, 8]"
34,1,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.055,"[0, 1, 0, 0, 0, 0, 0, 0, 1, 4, 5, 8, 1, 1, 1, 1, 3, 6, 0, 2, 1, 3, 3, 0, 0, 0, 0, 0, 0, 0]"
36,1,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.065,"[0, 0, 0, 0, 0, 1, 5, 9, 15, 15, 16, 8, 4, 8, 4, 14, 14, 15, 5, 15, 18, 13, 11, 16, 2, 4, 5, 10, 5, 6]"
41,1,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.09,"[0, 1, 4, 12, 10, 14, 16, 20, 30, 16, 37, 22, 6, 14, 17, 21, 18, 27, 7, 13, 25, 16, 21, 22, 12, 14, 27, 25, 22, 16]"
40,1,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.085,"[0, 0, 0, 0, 0, 7, 2, 7, 7, 13, 11, 22, 4, 6, 1, 14, 8, 19, 2, 9, 18, 20, 25, 19, 5, 21, 23, 20, 21, 27]"
13,0,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.075,"[0, 0, 1, 3, 1, 7, 0, 1, 6, 15, 20, 19, 7, 4, 3, 16, 16, 17, 4, 17, 14, 17, 19, 20, 4, 4, 13, 16, 17, 28]"
39,1,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.08,"[0, 0, 1, 15, 15, 18, 7, 16, 12, 11, 21, 20, 7, 11, 18, 24, 16, 23, 9, 19, 30, 24, 18, 26, 8, 7, 11, 11, 18, 30]"
42,1,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.095,"[0, 0, 0, 0, 14, 12, 4, 22, 25, 15, 27, 28, 11, 20, 24, 21, 21, 20, 9, 21, 20, 20, 21, 21, 1, 9, 5, 11, 5, 15]"
43,1,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.1,"[0, 0, 0, 0, 0, 0, 0, 1, 4, 7, 22, 28, 19, 24, 30, 32, 25, 32, 7, 13, 31, 21, 21, 28, 25, 28, 24, 31, 31, 31]"
18,0,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.1,"[0, 0, 7, 21, 27, 25, 14, 16, 23, 14, 28, 30, 14, 20, 29, 26, 26, 27, 4, 11, 12, 19, 21, 32, 17, 17, 30, 23, 17, 25]"
22,0,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.12,"[0, 0, 0, 0, 0, 0, 0, 16, 21, 24, 37, 25, 20, 36, 25, 30, 36, 31, 24, 30, 27, 30, 34, 29, 24, 35, 31, 23, 19, 25]"
19,0,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.105,"[0, 0, 2, 14, 23, 25, 19, 21, 22, 32, 25, 20, 7, 17, 35, 24, 17, 32, 14, 23, 24, 31, 22, 23, 22, 28, 27, 29, 20, 24]"
24,0,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.13,"[0, 0, 0, 1, 0, 6, 24, 26, 39, 27, 35, 37, 23, 34, 32, 32, 33, 27, 22, 20, 44, 34, 22, 32, 28, 34, 31, 30, 30, 27]"
21,0,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.115,"[0, 0, 3, 6, 21, 35, 17, 30, 32, 27, 18, 26, 20, 25, 22, 25, 31, 21, 20, 28, 30, 23, 21, 37, 23, 23, 28, 27, 23, 31]"
20,0,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.11,"[0, 0, 9, 19, 26, 39, 26, 38, 14, 27, 29, 24, 25, 36, 20, 31, 17, 24, 24, 20, 22, 33, 37, 34, 18, 24, 30, 22, 23, 28]"
46,1,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.115,"[3, 18, 18, 27, 31, 30, 13, 24, 38, 30, 26, 24, 7, 26, 33, 24, 24, 31, 17, 22, 30, 21, 37, 43, 28, 34, 23, 26, 23, 23]"
23,0,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.125,"[0, 6, 30, 30, 35, 37, 26, 27, 31, 21, 35, 25, 17, 28, 28, 24, 26, 41, 28, 29, 25, 30, 22, 38, 25, 20, 25, 41, 22, 28]"
49,1,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.13,"[3, 27, 33, 32, 29, 35, 25, 32, 25, 27, 37, 27, 22, 41, 25, 34, 25, 40, 21, 28, 33, 35, 22, 33, 22, 33, 30, 25, 30, 30]"
50,2,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.01,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
51,2,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.015,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
52,2,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.02,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
56,2,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.04,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1]"
58,2,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.05,"[0, 2, 5, 7, 5, 5, 3, 1, 2, 5, 1, 1, 2, 4, 11, 13, 15, 5, 1, 1, 0, 3, 2, 3, 0, 0, 0, 0, 1, 2]"
59,2,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.055,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 2, 3, 2, 10, 0, 0, 0, 4, 1, 5, 0, 0, 1, 3, 6, 6]"
54,2,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.03,"[0, 0, 0, 0, 1, 2, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
62,2,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.07,"[0, 0, 0, 0, 0, 0, 0, 5, 10, 10, 13, 18, 3, 6, 6, 9, 6, 8, 7, 15, 9, 11, 15, 15, 11, 5, 10, 8, 5, 13]"
63,2,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.075,"[1, 1, 3, 7, 13, 18, 4, 10, 7, 12, 14, 19, 3, 6, 18, 10, 21, 21, 6, 9, 12, 17, 14, 22, 5, 13, 20, 14, 22, 20]"
60,2,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.06,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 2, 4, 0, 2, 6, 8, 10, 19, 8, 4, 12, 8, 12, 14, 5, 13, 10, 15, 15, 16]"
64,2,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.08,"[0, 0, 0, 0, 0, 0, 1, 12, 20, 19, 24, 20, 3, 16, 14, 17, 19, 20, 7, 6, 14, 14, 24, 19, 9, 10, 21, 22, 24, 19]"
53,2,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.025,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 1, 1, 2, 0, 0, 0, 0, 0, 0]"
55,2,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.035,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 2, 0, 1, 0, 0, 0, 0, 0, 0]"
80,3,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.035,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0]"
81,3,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.04,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 1, 2, 1, 0, 2, 0, 0, 0, 0, 0, 0]"
57,2,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.045,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 3, 1, 1, 7, 0, 0, 1, 0, 2, 2]"
67,2,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.095,"[0, 2, 6, 4, 13, 14, 7, 9, 24, 12, 24, 28, 6, 21, 28, 22, 22, 27, 14, 24, 27, 18, 20, 28, 16, 35, 27, 26, 20, 29]"
66,2,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.09,"[0, 1, 3, 15, 14, 22, 8, 16, 20, 18, 18, 23, 19, 23, 24, 16, 19, 32, 9, 21, 32, 19, 17, 29, 9, 31, 30, 25, 22, 31]"
69,2,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.105,"[0, 6, 25, 19, 25, 24, 19, 24, 31, 23, 36, 29, 22, 27, 36, 26, 26, 24, 8, 8, 29, 19, 18, 26, 6, 18, 32, 34, 22, 28]"
61,2,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.065,"[0, 0, 0, 0, 0, 0, 0, 1, 4, 5, 16, 17, 5, 8, 9, 11, 10, 16, 0, 2, 1, 6, 10, 9, 1, 0, 0, 1, 2, 4]"
88,3,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.075,"[0, 0, 2, 3, 1, 1, 2, 2, 2, 2, 8, 8, 6, 6, 9, 13, 13, 14, 0, 2, 1, 0, 7, 11, 3, 7, 9, 11, 17, 24]"
68,2,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.1,"[0, 0, 0, 4, 2, 14, 7, 20, 19, 18, 23, 20, 14, 29, 24, 21, 21, 25, 11, 23, 12, 33, 22, 24, 3, 6, 19, 30, 30, 22]"
77,3,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.02,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
75,3,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.01,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
78,3,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.025,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
76,3,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.015,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
79,3,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.03,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
82,3,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.045,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
65,2,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.085,"[0, 0, 0, 2, 2, 2, 0, 4, 13, 21, 29, 16, 5, 18, 18, 21, 26, 27, 7, 17, 24, 18, 22, 27, 17, 29, 16, 29, 19, 26]"
83,3,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.05,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 0, 0, 1, 2, 6, 6, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 3, 2]"
85,3,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.06,"[0, 0, 0, 0, 0, 0, 0, 3, 5, 6, 11, 4, 3, 4, 4, 6, 3, 8, 1, 4, 5, 5, 9, 6, 0, 1, 1, 3, 3, 3]"
84,3,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.055,"[0, 0, 0, 3, 3, 4, 0, 2, 2, 1, 4, 0, 2, 2, 9, 4, 7, 9, 1, 1, 0, 4, 4, 9, 0, 2, 6, 5, 7, 5]"
97,3,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.12,"[0, 0, 0, 0, 0, 14, 22, 26, 24, 29, 38, 25, 23, 28, 26, 32, 30, 24, 22, 20, 27, 28, 19, 33, 24, 37, 22, 22, 28, 31]"
86,3,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.065,"[0, 0, 0, 2, 6, 7, 5, 4, 10, 11, 14, 13, 2, 2, 1, 7, 0, 6, 0, 1, 7, 5, 7, 6, 0, 1, 7, 7, 6, 5]"
87,3,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.07,"[0, 0, 4, 6, 18, 14, 5, 3, 5, 12, 19, 20, 2, 7, 2, 9, 7, 6, 1, 2, 5, 4, 5, 11, 1, 5, 4, 3, 6, 4]"
71,2,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.115,"[0, 0, 7, 14, 28, 35, 2, 15, 36, 23, 37, 28, 12, 31, 28, 35, 19, 27, 28, 25, 22, 27, 30, 31, 23, 28, 27, 33, 33, 20]"
70,2,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.11,"[0, 5, 11, 33, 28, 21, 24, 24, 29, 29, 32, 23, 22, 34, 16, 28, 29, 31, 19, 21, 28, 23, 30, 27, 9, 32, 25, 31, 28, 26]"
90,3,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.085,"[0, 0, 2, 3, 5, 4, 5, 5, 12, 5, 12, 11, 6, 8, 31, 13, 24, 24, 12, 25, 15, 23, 25, 25, 16, 19, 31, 20, 18, 28]"
74,2,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.13,"[0, 0, 21, 31, 23, 25, 32, 27, 36, 25, 33, 33, 21, 38, 23, 37, 26, 34, 26, 33, 23, 24, 23, 33, 17, 31, 26, 39, 24, 25]"
72,2,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.12,"[8, 33, 23, 29, 24, 29, 15, 30, 24, 28, 27, 34, 12, 31, 25, 24, 23, 34, 20, 21, 22, 25, 26, 31, 27, 27, 21, 29, 27, 22]"
73,2,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.125,"[13, 29, 29, 40, 30, 36, 28, 31, 34, 30, 22, 30, 19, 34, 27, 30, 31, 30, 26, 21, 27, 31, 32, 23, 14, 37, 23, 29, 26, 32]"
89,3,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.08,"[0, 0, 0, 1, 3, 12, 7, 16, 22, 28, 26, 21, 6, 15, 26, 32, 18, 24, 11, 21, 20, 26, 25, 20, 12, 19, 27, 20, 21, 20]"
91,3,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.09,"[0, 6, 8, 11, 29, 20, 25, 18, 18, 28, 29, 14, 5, 26, 17, 19, 21, 27, 4, 16, 16, 26, 29, 19, 4, 6, 11, 20, 24, 20]"
92,3,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.095,"[0, 0, 1, 6, 24, 17, 17, 25, 19, 20, 28, 23, 13, 26, 23, 25, 21, 26, 18, 25, 27, 20, 17, 20, 12, 20, 19, 32, 17, 29]"
94,3,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.105,"[0, 0, 7, 1, 10, 14, 1, 0, 0, 9, 26, 24, 6, 23, 23, 27, 27, 20, 16, 24, 22, 19, 21, 27, 18, 23, 32, 31, 30, 21]"
93,3,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.1,"[0, 0, 1, 12, 19, 19, 22, 23, 28, 17, 22, 30, 17, 22, 26, 21, 20, 28, 22, 22, 32, 22, 21, 25, 22, 33, 33, 30, 23, 28]"
96,3,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.115,"[0, 0, 12, 24, 34, 22, 7, 37, 23, 28, 30, 30, 29, 28, 35, 25, 27, 23, 7, 35, 27, 25, 16, 31, 11, 27, 34, 40, 22, 36]"
95,3,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.11,"[0, 0, 4, 12, 21, 25, 25, 17, 30, 21, 37, 28, 20, 33, 31, 27, 29, 27, 16, 32, 28, 30, 22, 28, 16, 33, 16, 26, 32, 21]"
98,3,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.125,"[0, 0, 5, 11, 38, 27, 30, 27, 35, 28, 37, 35, 8, 25, 26, 30, 32, 30, 16, 28, 33, 28, 27, 24, 26, 33, 25, 33, 27, 30]"
99,3,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.13,"[9, 31, 29, 27, 30, 26, 22, 31, 34, 18, 38, 29, 22, 29, 37, 27, 37, 37, 29, 37, 25, 36, 21, 38, 24, 28, 25, 30, 32, 29]"
101,4,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.015,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
100,4,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.01,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
103,4,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.025,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
102,4,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.02,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]"
105,4,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.035,"[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
104,4,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.03,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 2, 3, 1, 1, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0]"
107,4,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.045,"[0, 0, 0, 0, 0, 0, 0, 0, 4, 6, 10, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
108,4,2332800,B_,0.003,0.75,180,0.9,14,11,32,0.05,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 5, 3, 1, 2, 2, 3, 2, 3]"
