0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,32,0,1,2,4,0,1,0,2,0,1,2,0,2,2,2,0,0,2,0,2,0,0,0,0,2,2,2,0,1,2,1,0,0,0
0,36,2,4,6,6,3,3,3,4,2,6,4,4,4,5,4,3,4,4,4,3,4,0,4,4,4,6,6,1,4,6,4,2,0,3
0,56,12,14,25,17,21,14,21,18,14,19,20,18,17,20,18,19,14,20,17,24,14,14,19,20,14,20,22,14,18,21,17,19,14,14
0,48,8,10,18,12,13,10,13,14,10,12,15,11,12,16,11,11,11,15,10,15,10,10,12,15,10,14,16,10,10,14,13,12,10,10
0,32,0,1,3,3,0,1,0,2,0,1,2,0,2,2,2,0,0,2,0,2,0,0,0,0,2,2,2,0,1,2,1,0,0,0
0,32,0,1,2,4,0,1,0,2,0,1,2,0,2,2,2,0,0,2,0,2,0,0,0,0,2,2,3,0,0,2,1,0,0,0
0,41,6,7,12,9,7,7,7,11,5,9,9,8,8,11,7,7,7,10,7,10,7,6,7,9,7,9,12,7,7,8,10,7,5,6
0,49,11,11,16,17,13,11,14,17,11,11,19,12,15,14,14,14,11,16,12,17,12,11,13,17,11,17,16,11,11,18,12,14,11,11
0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,47,9,10,18,12,13,10,12,15,10,12,16,10,12,15,11,12,12,13,12,14,10,10,12,15,10,14,16,10,10,15,12,13,10,10
1,39,4,6,10,8,6,6,6,7,6,6,9,6,6,9,6,6,6,8,6,7,6,4,6,9,6,6,12,4,6,6,8,6,5,1
0,42,5,7,12,9,7,7,7,11,6,8,10,8,7,11,7,7,7,10,7,10,7,6,7,9,7,11,10,7,7,9,9,7,4,7
0,60,14,16,30,18,25,16,23,22,16,22,24,20,21,21,21,22,17,23,19,28,16,17,22,22,19,23,24,16,22,22,22,20,16,19
0,42,5,7,12,9,7,7,8,10,6,8,9,8,8,11,7,7,7,11,7,8,7,6,8,9,7,9,12,7,7,7,11,6,7,3
0,34,1,3,4,4,2,2,1,3,1,4,3,2,3,3,3,1,3,3,2,3,1,0,2,3,3,3,5,0,3,3,3,1,0,0
0,70,19,21,40,23,35,21,29,31,21,32,29,30,26,27,33,24,26,31,26,34,21,28,29,24,30,32,30,24,22,38,22,33,21,29
0,44,6,8,14,10,9,8,9,12,7,9,13,8,9,12,8,10,8,11,8,12,8,8,8,11,8,10,14,8,8,10,11,8,8,7
0,55,13,14,26,16,21,14,20,19,14,19,21,17,17,20,19,18,14,20,17,24,14,14,18,21,14,22,20,14,18,22,17,16,14,18
0,56,12,14,26,16,21,14,20,19,14,18,22,16,19,19,18,19,13,21,17,24,14,14,19,20,14,21,21,14,18,21,17,19,14,14
0,49,13,12,21,15,17,12,14,19,12,14,20,12,17,17,13,16,15,13,16,19,12,12,15,18,12,19,17,12,14,20,13,14,12,12
0,30,2,0,2,3,1,0,0,2,0,2,2,0,2,2,1,0,1,1,0,2,0,0,0,1,1,2,4,0,0,2,1,0,0,0
0,52,10,12,22,14,17,12,15,18,12,14,20,12,17,17,16,13,12,19,12,21,11,12,15,18,12,18,18,12,15,17,16,15,12,12
0,45,8,9,16,11,11,9,10,14,8,10,14,10,12,12,12,9,9,15,9,11,9,9,12,12,9,13,14,9,9,13,11,10,9,8
0,48,8,10,18,12,13,10,14,13,10,12,15,11,11,17,10,13,10,13,12,17,9,10,12,13,10,19,11,10,11,17,10,11,10,10
0,34,1,3,4,4,2,2,1,3,1,4,3,2,3,3,3,1,3,3,0,4,2,0,2,3,3,3,4,2,1,4,3,1,0,0
0,40,4,6,10,8,6,6,6,7,6,6,9,6,6,9,6,6,6,8,6,6,7,4,6,9,6,6,12,4,6,7,7,6,5,3
0,32,0,1,3,3,0,1,0,2,0,1,2,0,2,2,1,0,1,1,0,2,0,0,0,2,0,3,2,0,1,2,1,0,0,0
0,52,10,12,21,15,17,12,16,17,12,14,19,13,17,17,15,14,13,18,12,20,12,13,14,18,13,18,17,12,16,18,14,12,12,16
0,32,0,1,3,3,0,1,0,2,0,1,2,0,2,2,1,0,2,0,0,2,0,0,0,2,0,3,2,0,1,2,1,0,0,0
2,42,6,8,14,10,9,8,8,13,7,9,12,8,11,11,10,8,8,11,8,12,8,8,8,11,8,10,14,8,8,9,11,9,8,5
0,59,15,16,29,19,25,16,23,22,16,22,24,20,21,21,21,22,17,23,19,27,17,16,23,22,19,22,25,17,21,25,18,21,16,18
0,52,10,12,22,14,17,12,15,18,12,14,19,13,17,17,16,13,12,20,12,19,12,12,16,17,12,20,16,12,16,19,13,12,12,16
0,51,11,12,22,14,17,12,17,16,12,16,17,15,14,17,16,15,12,17,14,20,12,12,14,18,13,16,19,13,13,18,14,17,12,12
0,42,5,7,12,9,7,7,8,10,6,8,10,8,7,11,7,7,7,10,8,8,7,7,7,8,8,9,12,7,7,8,10,7,5,4
0,58,13,15,27,18,23,15,22,20,15,20,22,19,20,20,21,19,15,23,17,26,15,15,21,21,16,24,21,15,20,22,20,18,15,16
0,56,12,14,26,16,21,14,20,19,14,18,20,18,19,19,20,17,14,21,15,24,14,15,18,20,15,21,20,15,18,22,17,17,14,16
0,36,2,4,6,6,3,3,3,4,2,6,4,4,4,5,4,2,5,4,4,4,3,0,4,5,4,4,8,0,4,5,4,4,0,1
1,45,7,9,16,11,11,9,11,13,9,11,13,10,9,15,9,12,9,11,11,14,9,9,9,12,10,13,14,9,9,13,11,10,9,8
0,36,2,4,5,7,3,3,3,4,2,6,4,4,4,5,4,3,4,4,4,4,3,0,4,5,4,5,7,0,4,5,4,4,0,1
1,47,8,10,18,12,13,10,12,15,10,10,18,10,13,13,13,12,10,14,11,16,10,10,11,15,10,15,15,10,10,17,10,11,10,10
0,32,0,1,3,3,0,1,0,2,0,1,2,0,2,2,2,0,0,2,0,2,0,0,0,0,2,2,2,0,1,2,1,0,0,0
1,53,11,13,23,16,19,13,18,18,13,17,19,16,16,19,17,17,13,18,16,21,13,13,18,18,13,21,18,13,16,22,14,15,13,17
0,34,1,3,4,4,2,2,1,3,1,4,3,2,3,3,3,1,3,3,0,4,2,0,3,2,3,3,5,0,3,3,3,1,0,0
0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,36,2,4,5,7,3,3,4,4,1,6,4,4,4,5,4,3,4,4,4,4,3,0,4,5,4,4,8,0,4,6,3,4,0,1
0,38,3,5,8,7,5,5,5,5,3,7,5,6,5,6,6,4,5,5,5,6,5,3,5,5,5,9,6,4,4,8,4,5,0,5
0,58,13,15,28,17,23,15,23,19,15,21,21,20,18,21,20,20,16,20,19,25,15,15,22,20,18,22,22,15,20,24,16,19,15,20
0,51,11,12,22,14,17,12,16,17,12,15,18,14,15,18,14,16,12,17,14,20,12,12,15,18,12,18,18,12,13,19,14,15,12,12
0,68,18,20,38,22,33,20,30,27,20,30,27,29,25,25,31,24,25,27,27,32,20,22,32,23,27,30,29,24,22,31,24,31,20,23
0,56,12,14,25,17,21,14,18,21,14,19,19,19,17,20,18,19,14,19,18,23,14,14,19,20,15,23,19,14,18,23,16,16,14,17
0,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,61,16,17,32,19,27,17,26,22,17,24,24,23,22,22,25,21,19,24,22,28,17,19,24,22,20,26,25,19,20,26,21,25,17,19
0,32,0,1,3,3,0,1,0,1,1,1,2,0,2,2,2,0,0,2,0,2,0,0,0,0,2,2,3,0,0,2,1,0,0,0
0,40,4,6,10,8,6,6,6,7,6,6,8,7,6,9,6,6,6,8,6,7,6,4,6,9,6,6,12,4,6,7,7,6,5,2
0,46,7,9,15,12,11,9,11,13,9,9,14,11,10,13,11,11,9,12,10,13,9,9,9,14,9,12,15,9,9,11,13,10,9,8
0,40,4,6,9,9,6,6,6,7,6,6,8,7,6,9,6,6,6,8,6,7,6,4,6,9,6,6,12,4,6,6,8,6,5,2
0,40,4,6,10,7,7,6,6,7,6,6,9,6,6,10,6,6,6,7,6,6,7,4,6,9,6,6,12,4,6,8,6,6,4,6
0,42,5,7,12,9,7,7,7,10,6,9,10,7,8,11,7,7,7,11,7,8,7,6,7,10,7,10,11,7,7,7,10,7,7,5
0,60,14,16,29,19,25,16,23,22,16,22,22,22,21,21,24,19,16,25,17,30,15,16,22,23,18,24,24,17,20,25,20,20,16,18
0,44,6,8,14,10,9,8,10,11,8,8,13,9,8,12,9,9,8,11,8,12,8,8,8,11,8,10,14,8,8,10,11,8,8,5
0,40,4,6,10,8,6,6,6,7,6,6,10,5,6,9,6,6,6,8,5,8,6,4,6,9,6,7,11,4,6,7,7,6,4,5
0,33,2,2,3,6,1,2,2,3,0,4,3,2,3,4,3,0,3,3,1,4,1,0,3,2,3,3,4,2,2,3,3,1,0,0
0,46,7,9,16,11,11,9,12,12,9,10,15,9,9,15,9,12,9,11,11,14,9,9,9,12,10,14,13,9,9,15,9,9,9,9
0,58,13,15,28,17,23,15,20,22,15,21,20,20,20,20,19,21,15,22,18,25,16,15,21,21,16,22,22,16,21,21,21,16,15,20
0,46,7,9,16,11,11,9,10,14,8,10,15,9,12,12,12,9,9,14,9,13,9,9,10,13,9,14,12,10,9,13,11,10,9,9
0,54,11,13,23,16,19,13,17,19,13,17,19,15,18,18,16,17,14,17,17,21,13,13,18,18,13,20,19,13,16,22,13,16,13,16
0,38,3,5,7,8,5,5,4,5,4,6,7,4,5,8,5,4,5,5,5,6,5,2,5,6,5,8,7,3,5,6,6,5,1,3
0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,44,6,8,12,12,9,8,8,13,6,10,12,8,11,11,9,8,9,11,8,12,8,8,8,11,8,11,13,8,8,10,11,8,8,6
0,55,13,14,26,16,21,14,18,21,14,18,22,16,19,19,20,17,14,21,16,23,14,14,20,19,15,22,19,15,19,20,17,18,14,15
0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,75,23,24,46,26,41,24,36,33,24,38,31,37,29,30,38,28,33,32,33,37,24,30,39,25,34,37,35,30,24,42,27,37,24,31
0,44,6,8,14,10,9,8,9,12,7,9,13,8,9,12,9,9,8,12,8,10,8,8,9,11,8,13,11,8,8,12,9,8,7,8
0,38,3,5,7,8,5,5,4,5,4,6,7,4,5,8,5,4,5,5,5,6,5,2,6,5,5,8,7,3,5,5,7,5,1,4
0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,45,8,10,18,12,13,10,13,14,10,11,17,10,12,15,11,13,10,13,12,17,9,10,12,13,10,16,13,11,11,16,11,12,10,10
0,44,6,8,13,11,9,8,10,11,8,8,11,11,8,12,9,9,8,11,8,12,8,8,7,12,8,11,13,8,8,10,11,8,8,5
0,69,20,21,40,23,35,21,33,27,21,32,29,30,26,27,32,25,27,28,28,34,21,23,33,25,30,31,31,25,21,35,25,33,21,25
0,50,9,11,19,14,15,11,14,16,11,14,14,15,12,18,12,15,11,15,13,17,11,11,13,17,11,16,17,11,11,17,13,15,11,11
0,45,8,9,16,11,11,9,11,13,9,10,13,11,9,15,9,12,9,12,10,13,9,9,10,13,9,14,13,9,9,15,9,9,9,9
0,34,1,3,3,5,2,2,2,2,1,4,3,2,3,3,3,1,3,3,1,4,1,0,3,2,3,3,5,0,3,3,3,1,0,0
