0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,31,1,1,3,3,0,1,0,2,0,1,2,0,2,2,2,0,0,2,0,1,1,0,0,0,2,2,3,0,0,2,1,0,0,0
0,38,3,5,8,7,5,5,2,6,5,5,8,5,5,6,6,4,5,5,5,6,5,3,5,5,5,7,7,5,4,5,6,5,3,1
0,26,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,24,11,3,3,5,2,2,0,4,0,6,1,3,3,3,3,1,3,3,1,3,2,0,3,2,3,3,5,0,3,3,3,1,0,0
0,29,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,33,2,3,4,3,3,2,0,4,0,6,1,3,3,3,3,1,3,3,1,3,2,0,2,3,3,3,4,2,1,4,3,1,0,0
0,28,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,32,0,1,3,3,0,1,0,1,1,1,2,0,2,2,2,0,0,2,0,2,0,0,0,0,2,2,2,0,1,2,1,0,0,0
0,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,29,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,30,2,1,2,4,0,1,0,2,0,1,2,0,2,2,2,0,0,2,0,2,0,0,0,0,2,2,2,0,1,2,1,0,0,0
0,40,4,6,10,8,6,6,6,7,6,6,9,6,6,9,6,6,6,8,6,7,6,5,6,7,6,9,9,5,6,7,8,6,3,4
0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,43,7,8,14,10,9,8,9,12,7,9,12,9,9,12,8,10,8,10,9,13,7,7,9,10,9,12,11,9,8,11,9,9,8,7
0,34,1,3,3,5,2,2,2,2,1,4,3,2,3,3,3,1,3,3,1,4,1,0,2,3,3,3,5,0,3,3,2,2,0,0
0,32,0,1,2,4,0,1,0,2,0,1,2,0,2,2,2,0,0,2,0,2,0,0,0,0,2,2,2,0,1,2,1,0,0,0
0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,32,0,1,3,3,0,1,0,2,0,1,2,0,2,2,2,0,0,2,0,2,0,0,0,0,2,2,3,0,0,2,1,0,0,0
0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,34,1,3,4,4,2,2,2,2,1,4,3,2,3,3,3,1,3,3,1,3,2,0,3,2,3,3,5,0,3,3,3,1,0,0
0,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,29,3,1,3,3,0,1,0,2,0,1,2,0,2,2,2,0,0,2,0,2,0,0,0,0,2,2,3,0,0,2,1,0,0,0
1,43,6,8,13,11,9,8,9,12,7,9,13,8,9,12,8,10,8,11,8,12,8,8,8,11,8,11,13,8,8,10,11,8,8,7
0,29,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,40,4,6,10,8,6,6,6,7,6,6,9,6,6,9,6,6,6,8,6,7,6,4,6,9,6,6,11,5,6,6,8,6,5,1
0,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,28,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,32,0,1,2,3,1,1,0,2,0,1,2,0,2,2,2,0,0,2,0,1,1,0,0,0,2,2,2,0,1,2,1,0,0,0
0,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,17,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,36,2,4,6,6,3,3,3,4,2,6,4,4,4,5,4,3,4,4,4,4,3,0,4,5,4,4,8,0,4,4,4,4,1,0
0,20,9,1,2,4,0,0,0,2,0,2,2,0,2,2,1,0,1,1,0,2,0,0,0,1,1,2,4,0,0,2,0,0,0,0
0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,32,0,1,3,3,0,1,0,2,0,1,2,0,2,2,2,0,0,2,0,2,0,0,0,0,2,2,2,0,1,2,1,0,0,0
0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,32,0,1,3,3,0,1,0,2,0,1,2,0,2,2,1,1,0,2,0,2,0,0,0,0,2,2,3,0,0,2,1,0,0,0
0,19,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,32,0,1,3,3,0,1,0,2,0,1,2,0,2,2,2,0,0,2,0,2,0,0,0,0,2,2,2,0,1,2,1,0,0,0
0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,32,0,1,3,3,0,1,0,2,0,1,2,0,2,2,2,0,0,2,0,2,0,0,0,0,2,2,3,0,0,2,1,0,0,0
0,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,40,4,6,10,8,6,6,6,7,6,6,8,7,6,9,6,6,6,8,6,7,6,4,6,8,6,9,9,5,6,6,9,5,5,2
0,2,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,40,4,6,9,9,6,6,6,7,6,6,10,5,6,9,6,6,6,8,6,7,6,4,6,9,6,6,12,4,6,7,7,6,5,1
0,19,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,46,7,9,16,11,11,9,12,12,9,10,14,10,9,15,9,12,9,12,9,14,9,9,10,13,9,13,14,9,9,12,12,10,9,8
0,42,5,7,11,10,7,7,8,10,6,8,10,8,7,11,7,7,7,11,7,8,7,6,8,9,7,10,11,7,7,8,10,7,5,4
0,36,2,4,5,7,3,3,3,4,2,6,4,4,4,5,4,3,4,4,3,4,4,0,4,5,4,4,8,0,4,5,4,4,0,1
0,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,29,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,32,0,1,3,3,0,1,0,2,0,1,2,0,2,2,2,0,0,2,0,2,0,0,0,0,2,2,2,0,1,2,1,0,0,0
0,34,1,3,4,4,2,2,1,3,1,4,3,2,3,3,3,1,3,3,0,4,2,0,2,3,3,3,4,1,2,4,3,1,0,0
0,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,27,3,1,2,3,0,1,0,2,0,2,1,0,3,2,0,0,2,1,0,2,0,0,0,1,1,2,2,1,0,2,1,1,0,0
0,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11,18,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,38,3,5,8,7,5,5,4,6,3,7,6,5,5,6,6,4,5,5,5,6,5,2,5,6,5,8,7,3,5,7,5,5,0,4
0,21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,41,6,7,12,9,7,7,7,11,6,8,10,8,7,11,7,7,7,10,7,10,7,5,7,10,8,7,14,6,7,7,10,7,7,1
0,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,42,5,7,11,9,8,7,7,11,6,8,9,9,7,11,7,7,7,10,7,10,7,6,7,9,7,9,12,7,7,7,11,6,7,2
0,29,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,20,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
