0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
0,0,0,0,0,31,2,2,2,1,2,2,2,2,2,2,2,2,2
0,0,0,0,0,32,7,6,6,6,6,6,6,6,6,6,6,7,7
0,0,0,0,0,0,0,0,0,33,6,6,6,6,7,6,6,6,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,33,9,8,8,8,8,10,8,8,9
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,16,18,4,4,4,4,4,4,4,4,4,4,4,4,4,5
0,0,0,1,31,1,3,2,2,1,2,1,2,2,3,2,2,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,31,5,4,4,4,4,4,4,2,5,5,4,4,4,4,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,17,16,1,2,2,2,2,2,2,2
0,0,0,31,2,1,3,2,2,1,2,1,2,2,2,2,2,2,2
0,0,0,31,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4
0,0,0,31,2,1,2,3,2,1,2,1,2,2,3,2,2,1,3
0,0,0,0,0,31,2,2,2,2,2,1,2,2,2,2,2,2,2
0,0,0,0,0,0,0,0,0,33,7,6,6,6,6,6,6,6,6
0,0,0,29,4,1,3,2,2,1,2,1,2,2,3,2,2,1,3
0,0,0,0,0,30,3,2,2,2,2,1,2,2,2,2,2,2,2
0,0,0,29,4,2,2,2,2,1,2,1,2,3,2,2,2,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,31,2,2,2,2,2,1,2,1,2,2,3,2,2,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,31,5,4,4,4,2,4,5,5,4,4,4,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,27,9,4,4,4,4,4,4,3,4,5,4,4,4,4,4
0,0,0,33,6,6,6,6,6,6,7,6,6,6,6,6,6,7,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,32,4,3,5,4,4,3,5,3,4,5,4,4,4,4,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,17,16,2,2,2,2,1,2,1,2,2,2,2,2,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,31,2,2,2,2,2,1,2,1,2,2,3,2,2,1,3
0,0,0,0,0,0,0,0,0,8,24,1,2,2,3,2,2,1,3
0,0,0,0,0,0,0,0,0,30,2,2,2,2,2,2,2,2,2
0,0,0,0,0,31,4,5,4,3,5,3,4,5,4,4,4,4,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,25,8,1,2,3,2,1,2,1,2,2,2,3,2,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,25,7,1,3,2,2,1,2,1,2,2,3,2,2,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,19,14,1,3,2,2,1,2,1,2,3,2,2,2,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,29,4,2,2,1,2,1,3,2,2,2,2,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,12,21,1,2,2,2,2,2,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,32,4,4,5,5,4,3,4
0,0,0,0,0,0,0,0,0,33,6,6,6,6,6,6,6,6,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,28,11,8,8,8,9,10,9,7,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,30,6,4,3,4,4,5,4,4,4
0,0,0,29,4,1,3,2,2,1,2,1,2,2,3,2,2,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,31,2,1,3,2,2,1,2,1,2,3,1,3,2,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,32,4,4,4,5,5,3,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,28,5,2,2,2,2,1,2,1,2,3,2,2,2,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,31,6,7,6,7,6,6,6,6,6,6,6,6,6,6,7
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,31,7,6,7,7,6,6,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,32,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,13,19,2,2,2,2,2,2,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,31,2,2,2,2,2,1,2,1,2,2,3,2,2,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,34,8,9,8,8,9,8,8,8,9,8,8,8,10
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,30,6,4,4,4,4,4,4,4,5
0,0,0,32,4,3,5,4,4,4,4,3,4,5,4,4,4,4,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,22,17,6,6,6,7,6,6,6,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,26,10,4,4,3,5,3,4,5,4,4,4,4,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,31,2,2,1,2,1,2,2,3,2,2,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,27,7,4,4,4,4,5,4,4,4
0,0,0,31,2,2,2,2,2,1,2,1,2,2,3,2,2,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,32,4,3,5,4,4,4,4,3,4,5,4,4,4,4,4
0,0,0,0,0,0,0,0,0,26,6,2,2,2,2,2,2,2,2
0,0,0,25,8,1,3,2,2,1,2,1,2,2,2,2,2,2,2
0,0,0,0,0,31,2,2,2,1,2,2,2,2,2,2,2,2,2
0,0,0,28,9,6,6,7,6,6,6,6,6,6,7,6,6,6,6
0,0,0,17,16,1,2,3,2,1,2,1,2,2,3,2,2,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,29,4,2,2,2,2,1,2,1,2,2,3,2,2,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,31,2,1,3,2,2,1,2,1,2,2,2,2,2,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,33,6,6,6,6,6,6,6,6,6,6,7,7,6,6,6
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,30,3,2,2,1,2,2,2,2,2,2,2,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,22,12,4,4,4,4,4,4,4,4,4,4,4,4,4,4
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,29,4,1,2,2,2,2,2,2,2
0,0,0,26,7,2,2,2,2,1,2,1,2,3,2,2,2,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,8
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,14,20,4,4,4,4,4,4,4,4,4,4,4,4,4,4
0,0,0,25,8,1,3,2,2,1,2,1,2,2,3,2,2,1,3
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,28,4,2,2,2,2,2,2,2,2
0,0,0,0,0,0,0,0,0,0,0,23,10,2,2,2,2,2,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,31,2,1,3,2,2,1,2,1,2,2,3,2,2,2,1
0,0,0,31,2,1,3,2,2,1,2,1,2,2,2,3,2,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,1,0,0,0,28,8,4,4,4,4,5,4,4,4
0,0,0,18,17,4,4,4,4,3,5,3,4,4,5,4,4,4,4
0,0,0,27,6,2,2,2,2,1,2,1,2,2,3,2,2,1,3
0,0,0,0,0,31,2,2,2,1,2,2,2,2,2,2,2,2,2
0,0,0,31,2,2,2,2,2,1,2,1,2,3,2,2,2,1,3
0,0,0,0,0,0,0,0,0,0,0,19,14,2,2,2,2,2,2
