,prob_transmission,Run,Number_of_Patients_sick,prob_patient_sick,prob_new_patient,isolation_factor,cleaningDay,isolate_sick,isolation_time,icu_hcw_wash_rate,outside_hcw_wash_rate,height,width
56,1e-08,56,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
57,1e-08,57,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
58,1e-08,58,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
59,1e-08,59,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
60,1e-08,60,0,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
61,1e-08,61,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
62,1e-08,62,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
63,1e-08,63,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
64,1e-08,64,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
65,1e-08,65,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
66,1e-08,66,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
67,1e-08,67,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
68,1e-08,68,0,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
69,1e-08,69,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
70,1e-08,70,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
71,1e-08,71,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
72,1e-08,72,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
73,1e-08,73,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
74,1e-08,74,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
75,1e-08,75,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
76,1e-08,76,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
77,1e-08,77,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
78,1e-08,78,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
79,1e-08,79,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
80,1e-08,80,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
81,1e-08,81,0,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
82,1e-08,82,0,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
83,1e-08,83,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
84,1e-08,84,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
85,1e-08,85,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
86,1e-08,86,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
87,1e-08,87,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
88,1e-08,88,0,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
89,1e-08,89,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
90,1e-08,90,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
91,1e-08,91,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
92,1e-08,92,0,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
93,1e-08,93,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
94,1e-08,94,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
95,1e-08,95,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
96,1e-08,96,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
97,1e-08,97,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
98,1e-08,98,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
99,1e-08,99,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
100,1e-07,100,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
101,1e-07,101,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
102,1e-07,102,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
103,1e-07,103,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
104,1e-07,104,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
105,1e-07,105,5,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
106,1e-07,106,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
107,1e-07,107,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
108,1e-07,108,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
109,1e-07,109,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
110,1e-07,110,0,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
111,1e-07,111,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
112,1e-07,112,0,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
113,1e-07,113,0,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
114,1e-07,114,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
115,1e-07,115,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
116,1e-07,116,0,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
117,1e-07,117,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
118,1e-07,118,0,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
119,1e-07,119,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
120,1e-07,120,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
121,1e-07,121,0,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
122,1e-07,122,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
123,1e-07,123,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
124,1e-07,124,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
125,1e-07,125,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
126,1e-07,126,0,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
127,1e-07,127,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
128,1e-07,128,5,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
129,1e-07,129,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
130,1e-07,130,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
131,1e-07,131,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
132,1e-07,132,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
133,1e-07,133,0,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
134,1e-07,134,0,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
135,1e-07,135,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
136,1e-07,136,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
137,1e-07,137,0,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
138,1e-07,138,0,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
139,1e-07,139,5,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
140,1e-07,140,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
141,1e-07,141,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
142,1e-07,142,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
143,1e-07,143,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
144,1e-07,144,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
145,1e-07,145,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
146,1e-07,146,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
147,1e-07,147,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
148,1e-07,148,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
149,1e-07,149,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
150,1e-07,150,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
151,1e-07,151,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
152,1e-07,152,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
153,1e-07,153,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
154,1e-07,154,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
155,1e-07,155,0,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
156,1e-07,156,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
157,1e-07,157,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
158,1e-07,158,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
159,1e-07,159,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
160,1e-07,160,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
161,1e-07,161,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
162,1e-07,162,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
163,1e-07,163,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
164,1e-07,164,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
165,1e-07,165,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
166,1e-07,166,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
167,1e-07,167,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
168,1e-07,168,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
169,1e-07,169,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
170,1e-07,170,0,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
171,1e-07,171,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
172,1e-07,172,5,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
173,1e-07,173,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
174,1e-07,174,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
175,1e-07,175,0,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
176,1e-07,176,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
177,1e-07,177,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
178,1e-07,178,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
179,1e-07,179,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
180,1e-07,180,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
181,1e-07,181,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
182,1e-07,182,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
183,1e-07,183,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
184,1e-07,184,5,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
185,1e-07,185,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
186,1e-07,186,6,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
187,1e-07,187,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
188,1e-07,188,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
189,1e-07,189,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
190,1e-07,190,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
191,1e-07,191,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
192,1e-07,192,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
193,1e-07,193,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
194,1e-07,194,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
195,1e-07,195,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
196,1e-07,196,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
197,1e-07,197,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
198,1e-07,198,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
199,1e-07,199,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
200,1e-06,200,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
201,1e-06,201,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
202,1e-06,202,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
203,1e-06,203,5,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
204,1e-06,204,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
205,1e-06,205,0,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
206,1e-06,206,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
207,1e-06,207,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
208,1e-06,208,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
209,1e-06,209,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
210,1e-06,210,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
211,1e-06,211,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
212,1e-06,212,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
213,1e-06,213,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
214,1e-06,214,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
215,1e-06,215,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
216,1e-06,216,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
217,1e-06,217,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
218,1e-06,218,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
219,1e-06,219,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
220,1e-06,220,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
221,1e-06,221,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
222,1e-06,222,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
223,1e-06,223,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
224,1e-06,224,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
225,1e-06,225,5,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
226,1e-06,226,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
227,1e-06,227,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
228,1e-06,228,0,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
229,1e-06,229,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
230,1e-06,230,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
231,1e-06,231,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
232,1e-06,232,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
233,1e-06,233,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
234,1e-06,234,0,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
235,1e-06,235,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
236,1e-06,236,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
237,1e-06,237,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
238,1e-06,238,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
239,1e-06,239,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
240,1e-06,240,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
241,1e-06,241,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
242,1e-06,242,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
243,1e-06,243,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
244,1e-06,244,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
245,1e-06,245,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
246,1e-06,246,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
247,1e-06,247,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
248,1e-06,248,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
249,1e-06,249,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
250,1e-06,250,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
251,1e-06,251,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
252,1e-06,252,0,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
253,1e-06,253,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
254,1e-06,254,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
255,1e-06,255,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
256,1e-06,256,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
257,1e-06,257,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
258,1e-06,258,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
259,1e-06,259,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
260,1e-06,260,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
261,1e-06,261,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
262,1e-06,262,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
263,1e-06,263,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
264,1e-06,264,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
265,1e-06,265,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
266,1e-06,266,0,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
267,1e-06,267,0,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
268,1e-06,268,0,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
269,1e-06,269,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
270,1e-06,270,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
271,1e-06,271,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
272,1e-06,272,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
273,1e-06,273,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
274,1e-06,274,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
275,1e-06,275,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
276,1e-06,276,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
277,1e-06,277,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
278,1e-06,278,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
279,1e-06,279,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
280,1e-06,280,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
281,1e-06,281,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
282,1e-06,282,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
283,1e-06,283,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
284,1e-06,284,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
285,1e-06,285,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
286,1e-06,286,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
287,1e-06,287,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
288,1e-06,288,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
289,1e-06,289,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
290,1e-06,290,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
291,1e-06,291,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
292,1e-06,292,0,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
293,1e-06,293,0,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
294,1e-06,294,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
295,1e-06,295,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
296,1e-06,296,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
297,1e-06,297,6,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
298,1e-06,298,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
299,1e-06,299,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
300,1e-05,300,7,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
301,1e-05,301,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
302,1e-05,302,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
303,1e-05,303,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
304,1e-05,304,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
305,1e-05,305,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
306,1e-05,306,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
307,1e-05,307,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
308,1e-05,308,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
309,1e-05,309,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
310,1e-05,310,0,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
311,1e-05,311,5,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
312,1e-05,312,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
313,1e-05,313,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
314,1e-05,314,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
315,1e-05,315,0,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
316,1e-05,316,5,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
317,1e-05,317,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
318,1e-05,318,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
319,1e-05,319,0,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
320,1e-05,320,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
321,1e-05,321,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
322,1e-05,322,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
323,1e-05,323,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
324,1e-05,324,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
325,1e-05,325,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
326,1e-05,326,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
327,1e-05,327,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
328,1e-05,328,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
329,1e-05,329,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
330,1e-05,330,4,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
331,1e-05,331,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
332,1e-05,332,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
333,1e-05,333,2,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
334,1e-05,334,1,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
335,1e-05,335,3,0.01,0.003,0.75,360,True,14,0.9,0.9,11,32
