,0.001,0.003,0.005,0.007
0,0,0,0,0
1,0,0,0,1
2,0,0,0,0
3,0,0,0,0
4,0,0,0,15
5,0,0,0,0
6,0,0,0,0
7,0,0,1,31
8,0,0,0,63
9,0,0,0,0
